Year,MSHA ID,Mine Name,MineState,MineCounty,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1996,1517150,Pinson Ridge No. 1,Kentucky (East),Pike,Appalachia Central,Inactive,Surface,Operating Subsidiary,Mine only,"Holston Mining, Inc.","P. O. Box 203, Ivel, KY 41642",Non-Union,"175,031"
1996,1517153,No. 5,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Dags Branch Coal Co., Inc.","P. O. Box 159, Fedscreek, KY 41524",Non-Union,"146,036"
1996,1517163,Mine No. 1,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Torie Mining Inc,"Box 400, Virgie, KY 41572",Non-Union,"131,182"
1996,1517164,Mine No. 1,Kentucky (East),Pike,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Narrows Branch Coal, Inc.","P.O. Box 428, Hardy, KY 41531",Non-Union,"52,193"
1996,1517180,Alma #1,Kentucky (East),Pike,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Laro-Lee Enterprises, Inc.","Rt. 1 Box 106, Clinchco, VA 24226",-,"9,443"
1996,1517190,Mine #8,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,Branham & Baker Underground Co,"P.O. Box 271, Prestonsburg, KY 41653",Non-Union,"479,376"
1996,1517194,Mine No. 2,Kentucky (East),Pike,Appalachia Central,Inactive,Underground,Contractor,Mine only,"Parton Bros. Contracting, Inc.","11339 Bent Branch Road, Pikeville, KY 41501",Non-Union,"132,242"
1996,1517195,#5,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Elkhorn Eagle Mining Co., Inc.","P. O. Box 116, Phyllis, KY 41554",Non-Union,"179,580"
1996,1517246,#4,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,Cheyenne Elkhorn Coal Co.,"P.O. Box 20, Phyllis, KY 41554",Non-Union,"185,759"
1996,1517252,Calloway,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Road Fork Development Company,","P.O. Box 565, Matewan, WV 25678",Non-Union,"557,458"
1996,1517265,No. 2,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Lost Creek Mining Inc,"P.O. Box 10, Minnie, KY 41651",Non-Union,"8,171"
1996,1517267,No. 2,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Quad Fuel, Inc.","Box 530, Phelps, KY 41553",Non-Union,"392,009"
1996,1517271,Horn 3a,Kentucky (East),Pike,Appalachia Central,Inactive,Surface,Contractor,Mine only,Horn Construction Co. Inc.,"P.O. Box 815, Grundy, VA 24614",Non-Union,"25,757"
1996,1517280,Mine No. 1,Kentucky (East),Pike,Appalachia Central,Active,Surface,Contractor,Mine only,"Big Creek Mining, Inc.","P.O. Box 708, Salyersville, KY 41465",Non-Union,"1,270,979"
1996,1517287,Pond Creek No. 1 Mine,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Addington, Inc.","P.O. Box 203, Ivel, KY 41462",Non-Union,"266,182"
1996,1517299,Mine #9,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,Branham & Baker Underground Co,"P.O. Box 271, Prestonsburg, KY 41653",Non-Union,"421,141"
1996,1517302,Job No. 17,Kentucky (East),Pike,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,Sunny Ridge Mining Co. Inc.,"9060 632 Phelps Road, Phelps, KY 41553",-,"113,843"
1996,1517307,No. 10 Surface,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Sunny Ridge Mining Co. Inc.,"9060 632 Phelps Road, Phelps, KY 41553",Non-Union,"762,755"
1996,1517316,No. 3,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Cliffco Enterprise, Inc.","240 Cowpen Road, Suite21, Pikeville, KY 41501",Non-Union,"173,034"
1996,1517321,Long Fork Coal Company Firecla,Kentucky (East),Pike,Appalachia Central,Inactive,Underground,Contractor,Mine only,Long Fork Coal Company,"P.O. Box 370, Sidney, KY 41564",United Mine Workers of America,"105,251"
1996,1517328,No. 7 Surface,Kentucky (East),Pike,Appalachia Central,Active,Surface,Contractor,Mine only,Ridge Top Mining Company Inc.,"P O Box 234, Grayson, KY 41143",Non-Union,"524,509"
1996,1517336,Mine No. 82,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Sunny Ridge Mining Co., Inc.","9060 632 Phelps Road, Phelps, KY 41553",Non-Union,"98,952"
1996,1517349,Ivy H Job,Kentucky (East),Pike,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"Addington Enterprises, Inc.","1500 North Big Run Road, Ashland, KY 41102",Non-Union,"1,478"
1996,1517360,Pe Souther Pike Co,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Premier Elkhorn Coal Company,"P. O. Box 130, Myra, KY 41549",-,"334,765"
1996,1517360,Pe Souther Pike Co,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Premier Elkhorn Coal Company,"P. O. Box 130, Myra, KY 41549",Non-Union,"253,560"
1996,1517365,Pike Co. # 1,Kentucky (East),Pike,Appalachia Central,Active,Surface,Contractor,Mine only,"Goldens Creek Enterprises, Inc","11016 Hwy 92e, Williamsburg, KY 40769",Non-Union,"3,511"
1996,1517381,Harmon #2,Kentucky (East),Pike,Appalachia Central,Inactive,Underground,Contractor,Mine only,Kentucky May Coal Co. Inc.,"P.O. Box 728, Martin, KY 41649",Non-Union,"27,507"
1996,1517385,Mine #1,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Dry Fork Energy, Inc.","Rt 1 Box 374, Evarts, KY 40828",-,"195,607"
1996,1517389,Pike Co. Augers,Kentucky (East),Pike,Appalachia Central,Active,Surface,Contractor,Mine only,"Goldens Creek Enterprises, Inc","11016 Hwy 92e, Williamsburg, KY 40769",Non-Union,"37,219"
1996,1517412,No. 1,Kentucky (East),Pike,Appalachia Central,Active,Underground,-,Mine only,"Pine Mountain Coal, Inc.","P.O. Box 826, Tazwell, VA 24651",-,"1,435"
1996,1517417,Mine #2,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,"Triple T Coal, Inc.","11339 Bent Br. Rd., Pikeville, KY 41501",Non-Union,"12,929"
1996,1517443,Pike County No. 1,Kentucky (East),Pike,Appalachia Central,Active,Surface,Contractor,Mine only,Miller Bros. Coal Inc.,"Hc 75 Box 220, Leburn, KY 41831",-,"84,866"
